f,new_date,reading,hours_skipped,reading_diff,jump
data-raw/raw_soil_data/2015_2/EL5739 4Nov15-1838.txt,2015-08-11T15:00:00Z,1162,6,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-08-11T17:00:00Z,1135,8,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-08-12T13:00:00Z,1144,2,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-08-13T15:00:00Z,1155,4,1,1
data-raw/raw_soil_data/2015_2/EL5739 4Nov15-1838.txt,2015-08-15T15:00:00Z,1208,4,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-08-15T17:00:00Z,1174,12,1,1
data-raw/raw_soil_data/2015_2/EL5739 4Nov15-1838.txt,2015-08-16T17:00:00Z,1216,10,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-08-16T17:00:00Z,1181,10,1,1
data-raw/raw_soil_data/2015_2/EL5739 4Nov15-1838.txt,2015-08-17T17:00:00Z,1223,10,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-08-17T17:00:00Z,1187,12,1,1
data-raw/raw_soil_data/2015_2/EL5739 4Nov15-1838.txt,2015-08-18T17:00:00Z,1230,10,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-08-18T19:00:00Z,1193,14,1,1
data-raw/raw_soil_data/2015_2/EL5739 4Nov15-1838.txt,2015-08-19T17:00:00Z,1236,12,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-08-19T19:00:00Z,1198,14,1,1
data-raw/raw_soil_data/2015_2/EL5739 4Nov15-1838.txt,2015-08-20T17:00:00Z,1242,12,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-08-20T19:00:00Z,1203,14,1,1
data-raw/raw_soil_data/2015_2/EL5739 4Nov15-1838.txt,2015-08-21T17:00:00Z,1249,10,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-08-21T17:00:00Z,1208,12,1,1
data-raw/raw_soil_data/2015_2/EL5739 4Nov15-1838.txt,2015-08-22T21:00:00Z,1257,12,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-08-22T21:00:00Z,1215,14,1,1
data-raw/raw_soil_data/2015_2/EL5739 4Nov15-1838.txt,2015-08-23T19:00:00Z,1261,14,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-08-23T19:00:00Z,1218,16,1,1
data-raw/raw_soil_data/2015_2/EL5739 4Nov15-1838.txt,2015-08-24T17:00:00Z,1266,12,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-08-24T17:00:00Z,1223,12,1,1
data-raw/raw_soil_data/2015_2/EL5739 4Nov15-1838.txt,2015-08-25T17:00:00Z,1273,10,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-08-25T17:00:00Z,1229,12,1,1
data-raw/raw_soil_data/2015_2/EL5739 4Nov15-1838.txt,2015-08-26T15:00:00Z,1280,8,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-08-26T15:00:00Z,1235,10,1,1
data-raw/raw_soil_data/2015_2/EL5739 4Nov15-1838.txt,2015-08-27T19:00:00Z,1287,14,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-08-27T19:00:00Z,1242,14,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-08-28T09:00:00Z,1247,4,1,1
data-raw/raw_soil_data/2015_2/EL5739 4Nov15-1838.txt,2015-08-28T17:00:00Z,1292,12,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-08-28T17:00:00Z,1249,119058,1,1
data-raw/raw_soil_data/2015_2/EL5739 4Nov15-1838.txt,2015-08-29T07:00:00Z,1298,2,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-08-29T13:00:00Z,1255,8,1,1
data-raw/raw_soil_data/2015_2/EL5739 4Nov15-1838.txt,2015-08-29T17:00:00Z,1299,8,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-08-29T17:00:00Z,1256,2,1,1
data-raw/raw_soil_data/2015_2/EL5739 4Nov15-1838.txt,2015-08-30T19:00:00Z,1306,12,1,1
data-raw/raw_soil_data/2015_2/EL5743 4Nov15-1828.txt,2015-08-30T21:00:00Z,1263,14,1,1
data-raw/raw_soil_data/2015_2/EL5742 4Nov15-1820.txt,2015-09-18T17:00:00Z,1690,6,1,1
data-raw/raw_soil_data/2015_2/EL5742 4Nov15-1820.txt,2015-09-19T17:00:00Z,1696,12,1,1
data-raw/raw_soil_data/2015_2/EM20085 4Nov15-1134.txt,2015-10-22T17:00:00Z,6681,2,1,1
data-raw/raw_soil_data/2015_2/EM20085 4Nov15-1134.txt,2015-10-24T13:00:00Z,6702,2,1,1
data-raw/raw_soil_data/2015_2/EM20085 4Nov15-1134.txt,2015-10-27T17:00:00Z,6736,8,1,1
data-raw/raw_soil_data/2015_2/EM20085 4Nov15-1134.txt,2015-10-28T19:00:00Z,6741,16,1,1
data-raw/raw_soil_data/2015_2/EM20085 4Nov15-1134.txt,2015-10-29T17:00:00Z,6750,4,1,1
data-raw/raw_soil_data/2015_2/EM20068 4Nov15-1138.txt,2049-02-01T03:00:00Z,5286,294530,1,1
data-raw/raw_soil_data/2013_2/EM6843_2013_11_09-processed.txt,2057-09-12T09:00:00Z,76,388450,1,1
